Scheme Code;Net Asset Value;Repurchase Price;Sale Price;Date
100471;Franklin India Bluechip Fund-Growth;116.68;116.68;119.31;27-Sep-2006
100471;Franklin India Bluechip Fund-Growth;116.30;116.30;118.92;28-Sep-2006
100471;Franklin India Bluechip Fund-Growth;117.41;117.41;120.05;29-Sep-2006
100471;Franklin India Bluechip Fund-Growth;116.90;116.90;119.53;03-Oct-2006
100471;Franklin India Bluechip Fund-Growth;116.03;116.03;118.64;04-Oct-2006
100471;Franklin India Bluechip Fund-Growth;117.62;117.62;120.27;05-Oct-2006
100471;Franklin India Bluechip Fund-Growth;117.86;117.86;120.51;06-Oct-2006
100471;Franklin India Bluechip Fund-Growth;118.45;118.45;121.12;09-Oct-2006
100471;Franklin India Bluechip Fund-Growth;118.38;118.38;121.04;10-Oct-2006
100471;Franklin India Bluechip Fund-Growth;117.52;117.52;120.16;11-Oct-2006
100471;Franklin India Bluechip Fund-Growth;119.79;119.79;122.49;12-Oct-2006
100471;Franklin India Bluechip Fund-Growth;120.95;120.95;123.67;13-Oct-2006
100471;Franklin India Bluechip Fund-Growth;122.10;122.10;124.85;16-Oct-2006
100471;Franklin India Bluechip Fund-Growth;121.61;121.61;124.35;17-Oct-2006
100471;Franklin India Bluechip Fund-Growth;121.53;121.53;124.26;18-Oct-2006
100471;Franklin India Bluechip Fund-Growth;120.58;120.58;123.29;19-Oct-2006
100471;Franklin India Bluechip Fund-Growth;120.48;120.48;123.19;20-Oct-2006
100471;Franklin India Bluechip Fund-Growth;120.21;120.21;122.91;23-Oct-2006
100471;Franklin India Bluechip Fund-Growth;120.52;120.52;123.23;26-Oct-2006
100471;Franklin India Bluechip Fund-Growth;122.71;122.71;125.47;27-Oct-2006
100471;Franklin India Bluechip Fund-Growth;123.98;123.98;126.77;30-Oct-2006
100471;Franklin India Bluechip Fund-Growth;124.02;124.02;126.81;31-Oct-2006
100471;Franklin India Bluechip Fund-Growth;125.01;125.01;127.82;01-Nov-2006
100471;Franklin India Bluechip Fund-Growth;125.97;125.97;128.80;02-Nov-2006
100471;Franklin India Bluechip Fund-Growth;125.74;125.74;128.57;03-Nov-2006
100471;Franklin India Bluechip Fund-Growth;126.36;126.36;129.20;06-Nov-2006
100471;Franklin India Bluechip Fund-Growth;125.82;125.82;128.65;07-Nov-2006
100471;Franklin India Bluechip Fund-Growth;124.78;124.78;127.59;08-Nov-2006
100471;Franklin India Bluechip Fund-Growth;124.52;124.52;127.32;09-Nov-2006
100471;Franklin India Bluechip Fund-Growth;125.55;125.55;128.37;10-Nov-2006
100471;Franklin India Bluechip Fund-Growth;126.68;126.68;129.53;13-Nov-2006
100471;Franklin India Bluechip Fund-Growth;126.46;126.46;129.31;14-Nov-2006
100471;Franklin India Bluechip Fund-Growth;126.77;126.77;129.62;15-Nov-2006
100471;Franklin India Bluechip Fund-Growth;126.72;126.72;129.57;16-Nov-2006
100471;Franklin India Bluechip Fund-Growth;125.90;125.90;128.73;17-Nov-2006
100471;Franklin India Bluechip Fund-Growth;125.39;125.39;128.21;20-Nov-2006
100471;Franklin India Bluechip Fund-Growth;127.77;127.77;130.64;21-Nov-2006
100471;Franklin India Bluechip Fund-Growth;128.37;128.37;131.26;22-Nov-2006
100471;Franklin India Bluechip Fund-Growth;128.45;128.45;131.34;23-Nov-2006
100471;Franklin India Bluechip Fund-Growth;128.73;128.73;131.63;24-Nov-2006
100471;Franklin India Bluechip Fund-Growth;129.15;129.15;132.06;27-Nov-2006
100471;Franklin India Bluechip Fund-Growth;128.03;128.03;130.91;28-Nov-2006
100471;Franklin India Bluechip Fund-Growth;128.58;128.58;131.47;29-Nov-2006
100471;Franklin India Bluechip Fund-Growth;128.99;128.99;131.89;30-Nov-2006
100471;Franklin India Bluechip Fund-Growth;130.49;130.49;133.43;01-Dec-2006
100471;Franklin India Bluechip Fund-Growth;130.93;130.93;133.88;04-Dec-2006
100471;Franklin India Bluechip Fund-Growth;131.47;131.47;134.43;05-Dec-2006
100471;Franklin India Bluechip Fund-Growth;131.35;131.35;134.31;06-Dec-2006
100471;Franklin India Bluechip Fund-Growth;132.23;132.23;135.21;07-Dec-2006
100471;Franklin India Bluechip Fund-Growth;130.99;130.99;133.94;08-Dec-2006
100471;Franklin India Bluechip Fund-Growth;127.31;127.31;130.17;11-Dec-2006
